ReportSystemID;Sprachkenner;ReportKlasse;Bezeichnung;Sortierung;ObjektTyp;ObjektName;Datenquelle;VBG;VB;ET;ParaFilter;ParaAnsicht;ParaMitLogo;ParaKommentar;ParaDoku;DokuName;FilterTyp;Eigentuemer;UnterKlasse;Druckart;Reportgruppe;Datensort
316;IT;I;Vo_055_avvisi positivi;NULL;5;Vo_055_Grünmeldungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
317;DE;I;Vo_056_Grünmeldungen_Vertriebsbestand;NULL;5;Vo_056_Grünmeldungen_Vertriebsbestand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
317;EN;I;Vo_056_Grünmeldungen_Vertriebsbestand;NULL;5;Vo_056_Grünmeldungen_Vertriebsbestand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
317;FR;I;Vo_056_avis positif_stock de distribution;NULL;5;Vo_056_Grünmeldungen_Vertriebsbestand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
317;IT;I;Vo_056_avvisi positivi_stock distribuzione;NULL;5;Vo_056_Grünmeldungen_Vertriebsbestand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
318;DE;I;Vo_057_Bauprogramm_LF_Ablaufplanung;NULL;5;Vo_057_Bauprogramm_LF_Ablaufplanung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
318;EN;I;Vo_057_Bauprogramm_LF_Ablaufplanung;NULL;5;Vo_057_Bauprogramm_LF_Ablaufplanung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
318;FR;I;Vo_057_programme de construction_LF_planing de montage;NULL;5;Vo_057_Bauprogramm_LF_Ablaufplanung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
318;IT;I;"Vo_057_programma costruzione_LF progettazione funzionamento ";NULL;5;Vo_057_Bauprogramm_LF_Ablaufplanung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
319;DE;I;Vo_040b_Auftragseingang incl Lohr incl Bauplatz;NULL;5;Vo_040b_Auftragseingang incl Lohr incl Bauplatz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
319;EN;I;Vo_040b_Auftragseingang incl Lohr incl Bauplatz;NULL;5;Vo_040b_Auftragseingang incl Lohr incl Bauplatz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
319;FR;I;Vo_040b_entrée de commande Lohr incl. terrain de constructio;NULL;5;Vo_040b_Auftragseingang incl Lohr incl Bauplatz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
319;IT;I;"Vo_040b_ricevuta d´ordine incl. Lohr incl. area edificabile ";NULL;5;Vo_040b_Auftragseingang incl Lohr incl Bauplatz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
320;DE;I;Vo_008c_Offene Angebote incl gepl Beschaffungen;NULL;5;Vo_008c_Offene Angebote incl gepl Beschaffungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
320;EN;I;Vo_008c_Offene Angebote incl gepl Beschaffungen;NULL;5;Vo_008c_Offene Angebote incl gepl Beschaffungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
320;FR;I;Vo_008c_offres vacantes, planing d´approvisionement;NULL;5;Vo_008c_Offene Angebote incl gepl Beschaffungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
320;IT;I;"Vo_008c_offerte aperte  incl. progettazione procacciamento ";NULL;5;Vo_008c_Offene Angebote incl gepl Beschaffungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
321;DE;M;Detailkalkulation-Kostenentwicklung;18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
321;EN;M;Detail Calculation (Cost evolution);18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
321;FR;M;calculation de détail (évolution de coûts);18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
321;IT;M;calcolo dettagliato (sviluppo costi);18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
322;DE;W;Detailkalkulation-Kostenentwicklung;18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
322;EN;W;Detail Calculation (Cost evolution);18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
322;FR;W;calculation de détail (évolution de coûts);18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
322;IT;W;calcolo dettagliato (sviluppo costi);18;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;DetailkalkulationAGPakt;2;NULL;NULL;NULL;NULL;NULL
323;DE;I;Vo_059_Referenzliste_interne_Verwendung;NULL;5;Vo_059_Referenzliste_interne_Verwendung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
323;EN;I;Vo_059_Referenzliste_interne_Verwendung;NULL;5;Vo_059_Referenzliste_interne_Verwendung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
323;FR;I;Vo_059_liste de référence_interne_ utilisation;NULL;5;Vo_059_Referenzliste_interne_Verwendung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
323;IT;I;"Vo_059_lista referenze_utilizzazione interna ";NULL;5;Vo_059_Referenzliste_interne_Verwendung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
326;DE;I;Vo_054b_Suche nach VANNummer;NULL;5;Vo_054b_Suche nach VANNummer;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
326;EN;I;Vo_054b_Suche nach VANNummer;NULL;5;Vo_054b_Suche nach VANNummer;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
326;FR;I;Vo_054b_recherche de no. VAN;NULL;5;Vo_054b_Suche nach VANNummer;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
326;IT;I;"Vo_054b_cerca numero VAN ";NULL;5;Vo_054b_Suche nach VANNummer;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
328;DE;i;Angebote in Bearbeitung;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
328;EN;i;Angebote in Bearbeitung;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
328;FR;i;élaboration offre en cours;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
328;IT;i;offerte in elaborazione;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
329;DE;i;Angebote in Bearbeitung;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
329;EN;i;Angebote in Bearbeitung;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
329;FR;i;élaboration offre en cours;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
329;IT;i;offerte in elaborazione;NULL;4;Kontakte_in_Bearbeitung;RP_Bearbeitete_Kontakte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;NULL;NULL
330;DE;I;Vo_036f_Angebote-Deutschland_Marketing1;NULL;5;Vo_036f_Angebote-Deutschland_Marketing1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
330;EN;I;Vo_036f_Angebote-Deutschland_Marketing1;NULL;5;Vo_036f_Angebote-Deutschland_Marketing1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
330;FR;I;Vo_036f_offre-allemagne_marketing1;NULL;5;Vo_036f_Angebote-Deutschland_Marketing1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
330;IT;I;"Vo_036f_offerte-Germania_Marketing1 ";NULL;5;Vo_036f_Angebote-Deutschland_Marketing1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
331;DE;I;Vo_036f_Angebote-Deutschland_Marketing1_Details;NULL;5;Vo_036f_Angebote-Deutschland_Marketing1_Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
331;EN;I;Vo_036f_Angebote-Deutschland_Marketing1_Details;NULL;5;Vo_036f_Angebote-Deutschland_Marketing1_Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
331;FR;I;Vo_036f_offre-allemagne_marketing1_détails;NULL;5;Vo_036f_Angebote-Deutschland_Marketing1_Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
331;IT;I;"Vo_036f_offerte-Germania_Marketing1_dettagli ";NULL;5;Vo_036f_Angebote-Deutschland_Marketing1_Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
332;DE;I;Vo_043b_Auftragsbestand D+CH sort Fahrzeugtyp;NULL;5;Vo_043b_Auftragsbestand D+CH;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
332;EN;I;Vo_043b_Auftragsbestand D+CH sort Fahrzeugtyp;NULL;5;Vo_043b_Auftragsbestand D+CH;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
332;FR;I;Vo_043b_contenu de commande D+CH trié par type de véhicule;NULL;5;Vo_043b_Auftragsbestand D+CH;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
332;IT;I;"Vo_043b_portafoglio ordini D+CH assortiti per tipo telaio ";NULL;5;Vo_043b_Auftragsbestand D+CH;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
333;DE;I;Vo_043c_Auftragsbestand Ausland incl NetSales;NULL;5;Vo_043c_Auftragsbestand Ausland incl NetSales;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
333;EN;I;Vo_043c_Auftragsbestand Ausland incl NetSales;NULL;5;Vo_043c_Auftragsbestand Ausland incl NetSales;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
333;FR;I;Vo_043c_contenu de commande internat. NetSales incl.;NULL;5;Vo_043c_Auftragsbestand Ausland incl NetSales;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
333;IT;I;"Vo_043c_portafoglio ordini estero incl. vendite netto       ";NULL;5;Vo_043c_Auftragsbestand Ausland incl NetSales;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
334;DE;I;Vo_043d_Auftragsbestand D gruppiert nach Region;NULL;5;Vo_043d_Auftragsbestand D gruppiert nach Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
334;EN;I;Vo_043d_Auftragsbestand D gruppiert nach Region;NULL;5;Vo_043d_Auftragsbestand D gruppiert nach Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
334;FR;I;Vo_043d_contenu de commande D groupé par région;NULL;5;Vo_043d_Auftragsbestand D gruppiert nach Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
334;IT;I;"Vo_043d_portafoglio ordini D raggruppato per regione ";NULL;5;Vo_043d_Auftragsbestand D gruppiert nach Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
335;DE;I;Vo_043b_Auftragsbestand D+CH sort Region;NULL;5;Vo_043b_Auftragsbestand D+CH sort Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
335;EN;I;Vo_043b_Auftragsbestand D+CH sort Region;NULL;5;Vo_043b_Auftragsbestand D+CH sort Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
335;FR;I;Vo_043b_contenu de commande D+Ch trié par région;NULL;5;Vo_043b_Auftragsbestand D+CH sort Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
335;IT;I;"Vo_043b_portafoglio D+CH assortiti per regione ";NULL;5;Vo_043b_Auftragsbestand D+CH sort Region;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
336;DE;I;Vo_008d_LV noch anzufordern;NULL;5;Vo_008d_LV noch anzufordern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
336;EN;I;Vo_008d_LV noch anzufordern;NULL;5;Vo_008d_LV noch anzufordern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
336;FR;I;Vo_008d_LV à requérir;NULL;5;Vo_008d_LV noch anzufordern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
336;IT;I;"Vo_008d_LV a richiedere ";NULL;5;Vo_008d_LV noch anzufordern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
337;DE;M;Gerippe-Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
337;EN;M;Gerippe-Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
337;FR;M;option - ossature;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
337;IT;M;opzioni - intelaiatura;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
338;DE;W;Gerippe-Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
338;EN;W;Gerippe-Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
338;FR;W;option - ossature;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
338;IT;W;opzioni - intelaiatura;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;Gerippe;2;NULL;K;NULL;NULL;NULL
339;DE;I;Vo_002b_KSW-Übersicht;NULL;5;Vo_002b_KSW-Übersicht;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
339;EN;I;"Vo_002b_KSW-prospettiva ";NULL;5;Vo_002b_KSW-Übersicht;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
339;FR;I;Vo_002b_vue d´ensemble-KSW;NULL;5;Vo_002b_KSW-Übersicht;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
339;IT;I;"Vo_002b_KSW-prospettiva ";NULL;5;Vo_002b_KSW-Übersicht;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
340;DE;I;Vo_021b_Offene Angebote Ulm;NULL;5;Vo_021b_Offene Angebote Ulm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
340;EN;I;Vo_021b_Offene Angebote Ulm;NULL;5;Vo_021b_Offene Angebote Ulm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
340;FR;I;Vo_021b_offres vacante ULM;NULL;5;Vo_021b_Offene Angebote Ulm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
340;IT;I;"Vo_021b_offerte aperte Ulm ";NULL;5;Vo_021b_Offene Angebote Ulm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
341;DE;I;Vo_023b_Referenzliste ein LKZ alle FZG sort Ausl;NULL;5;Vo_023b_Referenzliste ein LKZ alle FZG sort Ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
341;EN;I;Vo_023b_Referenzliste ein LKZ alle FZG sort Ausl;NULL;5;Vo_023b_Referenzliste ein LKZ alle FZG sort Ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
341;FR;I;Vo_023b_liste de référence un LKZ touts les FZG triage étran;NULL;5;Vo_023b_Referenzliste ein LKZ alle FZG sort Ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
341;IT;I;Vo_023b_liste referenze un LKZ tutti  FZG assortiti per este;NULL;5;Vo_023b_Referenzliste ein LKZ alle FZG sort Ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
342;DE;I;Vo_007b_SW-Verwendung Aufträge - sort ausl;NULL;5;Vo_007b_SW-Verwendung Aufträge - sort ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
342;EN;I;Vo_007b_SW-Verwendung Aufträge - sort ausl;NULL;5;Vo_007b_SW-Verwendung Aufträge - sort ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
342;FR;I;Vo_007b_SW-application commnande - sort ausl;NULL;5;Vo_007b_SW-Verwendung Aufträge - sort ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
342;IT;I;"Vo_007b_SW-utilizzazione ordini - assortiti per estero ";NULL;5;Vo_007b_SW-Verwendung Aufträge - sort ausl;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
343;DE;I;Vo_007c_SW-Verwendung Aufträge incl. Liefertermin;NULL;5;Vo_007c_SW-Verwendung Aufträge incl. Liefertermin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
343;EN;I;Vo_007c_SW-Verwendung Aufträge incl. Liefertermin;NULL;5;Vo_007c_SW-Verwendung Aufträge incl. Liefertermin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
343;FR;I;Vo_007c_SW-application commande date de livr. Inclu;NULL;5;Vo_007c_SW-Verwendung Aufträge incl. Liefertermin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
343;IT;I;"Vo_007c_SW-utilizzazione ordini incl. data di consegna ";NULL;5;Vo_007c_SW-Verwendung Aufträge incl. Liefertermin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
344;DE;I;Vo_052b_Bauprogramm_Werk_Jahr;NULL;5;Vo_052b_Bauprogramm_Werk_Jahr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
344;EN;I;Vo_052b_Bauprogramm_Werk_Jahr;NULL;5;Vo_052b_Bauprogramm_Werk_Jahr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
344;FR;I;Vo_052b_programme de construction_usine_année;NULL;5;Vo_052b_Bauprogramm_Werk_Jahr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
344;IT;I;"Vo_052b_programma di costruzione_fabbrica_anno ";NULL;5;Vo_052b_Bauprogramm_Werk_Jahr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
345;DE;I;Vo_052c_Bauprogramm_Excel;NULL;5;Vo_052c_Bauprogramm_Excel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
345;EN;I;Vo_052c_Bauprogramm_Excel;NULL;5;Vo_052c_Bauprogramm_Excel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
345;FR;I;Vo_052c_programme de construction_Excel;NULL;5;Vo_052c_Bauprogramm_Excel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
345;IT;I;"Vo_052c_programma di costruzione_Excel ";NULL;5;Vo_052c_Bauprogramm_Excel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
346;DE;I;Vo_002c_SW_Kennzeichnung_Gerippe;NULL;5;Vo_002c_SW_Kennzeichnung_Gerippe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
346;EN;I;Vo_002c_SW_Kennzeichnung_Gerippe;NULL;5;Vo_002c_SW_Kennzeichnung_Gerippe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
346;FR;I;Vo_002c_SW_idendificateur_ossature;NULL;5;Vo_002c_SW_Kennzeichnung_Gerippe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
346;IT;I;"Vo_002c_SW_marcatura intelaiatura ";NULL;5;Vo_002c_SW_Kennzeichnung_Gerippe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
347;DE;I;Vo_007d_SW-Verwendung Angebote;NULL;5;Vo_007d_SW-Verwendung Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
347;EN;I;Vo_007d_SW-Verwendung Angebote;NULL;5;Vo_007d_SW-Verwendung Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
347;FR;I;Vo_007d_SW-application offre;NULL;5;Vo_007d_SW-Verwendung Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
